Año,Meses,Departamento,Provincia,Distrito,Conglomerado,Estratos,Dominio geográfico,Prom. Cantidad de visitas,Prom. Duracion_Min,TEM,OC01_1,OC06_1,OC07_1,OC08_1,Cant. Vivienda,N_HOGAR,TNR
2026,may,Apurímac,Chincheros,Anco_Huallo,6561,Rural,Sierra Sur,1.93,17.3,6.666666666666667,92.85714285714286,6.666666666666667,0,6.666666666666667,15,15,7.142857142857142
2026,may,Cajamarca,San Marcos,Jose Sabogal,7713,Rural,Sierra Norte,1.00,22.3,6.666666666666667,92.85714285714286,6.666666666666667,0,0,15,15,7.142857142857142
2026,may,Huancavelica,Churcampa,El Carmen,5594,Rural,Sierra Centro,1.27,17.4,6.666666666666667,92.85714285714286,6.666666666666667,0,6.666666666666667,15,15,7.142857142857142
2026,may,San Martín,Picota,Caspisapa,5905,Rural,Selva,1.31,16.8,6.666666666666667,93.33333333333333,6.666666666666667,0,0,16,18,7.142857142857142
2022,ene,Cajamarca,Hualgayoc,Bambamarca,0336,Rural,Sierra Norte,1.00,21.8,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2022,ene,Huancavelica,Huancavelica,Huando,0505,Rural,Sierra Centro,1.13,15.9,13.333333333333334,92.3076923076923,6.666666666666667,0,13.333333333333334,15,15,7.6923076923076925
2022,feb,Provincia de lima,Yauyos,Tanta,1040,Rural,Sierra Centro,1.47,13.1,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2022,abr,Apurímac,Cotabambas,Haquira,3310,Rural,Sierra Sur,1.67,21.3,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2022,abr,Huánuco,Pachitea,Molino,0567,Rural,Sierra Centro,1.27,19.8,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2022,abr,Piura,Ayabaca,Ayabaca,1330,Rural,Sierra Norte,1.33,21.3,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2022,jun,Huancavelica,Huancavelica,Huando,0506,Rural,Sierra Centro,1.07,21.7,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2022,jul,Loreto,Mariscal Ramon Castilla,Pebas,4160,Rural,Selva,1.33,32.2,13.333333333333334,92.3076923076923,0,6.666666666666667,13.333333333333334,15,15,7.6923076923076925
2022,ago,Huancavelica,Churcampa,Paucarbamba,2123,Rural,Sierra Centro,1.40,23.9,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2022,oct,Huánuco,Yarowilca,Aparicio Pomares,2196,Rural,Sierra Centro,1.33,32.3,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2022,dic,Cajamarca,San Ignacio,La Coipa,1963,Rural,Selva,1.13,18.7,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2023,ene,Moquegua,General Sanchez Cerro,Ichuña,3664,Rural,Sierra Sur,1.33,22.8,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2023,ene,San Martín,Lamas,Zapatero,3736,Rural,Selva,1.27,29.1,13.333333333333334,92.3076923076923,6.666666666666667,0,13.333333333333334,15,15,7.6923076923076925
2023,feb,Madre de Dios,Tahuamanu,Iñapari,4727,Rural,Selva,1.53,15.5,13.333333333333334,92.3076923076923,6.666666666666667,0,13.333333333333334,15,15,7.6923076923076925
2023,abr,Cajamarca,Chota,Paccha,4453,Rural,Sierra Norte,1.13,17.4,13.333333333333334,92.3076923076923,6.666666666666667,0,13.333333333333334,15,15,7.6923076923076925
2023,may,Moquegua,Mariscal Nieto,Moquegua,1214,Rural,Costa Sur,1.40,28.1,13.333333333333334,92.3076923076923,0,6.666666666666667,13.333333333333334,15,15,7.6923076923076925
2023,jul,Puno,Yunguyo,Yunguyo,4259,Rural,Sierra Sur,1.27,22.1,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2024,feb,Moquegua,Mariscal Nieto,Moquegua,3665,Rural,Costa Sur,1.33,20.5,13.333333333333334,92.3076923076923,0,6.666666666666667,6.666666666666667,15,15,7.6923076923076925
2024,feb,Puno,Azangaro,Asillo,3715,Rural,Sierra Sur,1.40,23.5,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2024,mar,Huánuco,Huanuco,Santa Maria Del Valle,5618,Rural,Sierra Centro,1.73,20.2,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2024,abr,Huánuco,Leoncio Prado,Mariano Damaso Beraun,4523,Rural,Selva,1.06,17.7,13.333333333333334,85.71428571428571,6.666666666666667,0,13.333333333333334,16,18,7.6923076923076925
2024,jun,Amazonas,Condorcanqui,Nieva,4355,Rural,Selva,1.07,24.2,13.333333333333334,92.3076923076923,6.666666666666667,0,13.333333333333334,15,15,7.6923076923076925
2024,jun,Puno,Puno,Paucarcolla,3720,Rural,Sierra Sur,1.20,19.5,13.333333333333334,92.3076923076923,0,6.666666666666667,13.333333333333334,15,15,7.6923076923076925
2024,ago,Huánuco,Huanuco,Yacus,5074,Rural,Sierra Centro,1.33,17.9,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2024,ago,Provincia de lima,Cañete,Pacaran,5230,Rural,Costa Centro,2.67,17.8,13.333333333333334,92.3076923076923,0,6.666666666666667,0,15,15,7.6923076923076925
2024,sep,Cusco,Espinar,Coporaque,3948,Rural,Sierra Sur,1.20,13.0,13.333333333333334,92.3076923076923,0,6.666666666666667,0,15,15,7.6923076923076925
2024,dic,Puno,Chucuito,Desaguadero,5346,Rural,Sierra Sur,1.47,19.4,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2024,dic,Tacna,Candarave,Candarave,5384,Rural,Sierra Sur,1.67,21.5,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2025,feb,Provincia de lima,Huarochiri,Chicla,6860,Rural,Sierra Centro,1.40,14.6,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2025,abr,Ancash,Carlos Fermin Fitzcarrald,San Luis,4379,Rural,Sierra Centro,1.13,29.9,13.333333333333334,92.3076923076923,0,6.666666666666667,0,15,15,7.6923076923076925
2025,jun,Amazonas,Rodriguez De Mendoza,Chirimoto,5449,Rural,Selva,1.73,18.3,13.333333333333334,92.3076923076923,6.666666666666667,0,13.333333333333334,15,15,7.6923076923076925
2025,jul,Provincia de lima,Cajatambo,Cajatambo,6315,Rural,Sierra Centro,1.60,21.8,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2025,jul,Tacna,Tacna,Pachia,7559,Rural,Costa Sur,2.00,24.7,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2025,ago,Huánuco,Yarowilca,Chacabamba,6153,Rural,Sierra Centro,1.40,22.2,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2025,ago,Junín,Concepcion,Chambara,6198,Rural,Sierra Centro,1.27,16.2,13.333333333333334,92.3076923076923,0,6.666666666666667,0,15,15,7.6923076923076925
2025,ago,Pasco,Oxapampa,Palcazu,5308,Rural,Selva,1.07,20.4,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2025,sep,Puno,Chucuito,Pisacoma,7519,Rural,Sierra Sur,1.27,25.1,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2025,oct,Huancavelica,Tayacaja,Salcabamba,7220,Rural,Sierra Centro,1.40,17.3,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2026,mar,Loreto,Ucayali,Contamana,7965,Rural,Selva,1.73,27.7,13.333333333333334,92.3076923076923,6.666666666666667,0,13.333333333333334,15,15,7.6923076923076925
2026,abr,Ancash,Carlos Fermin Fitzcarrald,Yauya,5466,Rural,Sierra Centro,1.07,26.7,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2026,abr,Ica,Chincha,San Pedro De Huacarpana,6725,Rural,Sierra Centro,1.60,23.3,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2026,may,Huancavelica,Huancavelica,Huancavelica,7766,Rural,Sierra Centro,1.27,22.2,13.333333333333334,92.3076923076923,6.666666666666667,0,0,15,15,7.6923076923076925
2026,may,Huánuco,Huamalies,Jacas Grande,5615,Rural,Sierra Centro,1.20,18.1,13.333333333333334,92.3076923076923,6.666666666666667,0,6.666666666666667,15,15,7.6923076923076925
2023,feb,Huancavelica,Angaraes,Anchonga,0509,Rural,Sierra Centro,1.07,17.4,20,91.66666666666666,6.666666666666667,0,13.333333333333334,15,15,8.333333333333332
2023,ago,Madre de Dios,Tambopata,Inambari,2770,Rural,Selva,2.47,14.4,20,91.66666666666666,6.666666666666667,0,6.666666666666667,15,15,8.333333333333332
2024,feb,Ancash,Santa,Macate,3287,Rural,Sierra Centro,1.67,18.9,20,91.66666666666666,6.666666666666667,0,13.333333333333334,15,15,8.333333333333332
2024,oct,Ayacucho,Sucre,San Salvador De Quije,6064,Rural,Sierra Centro,1.00,21.0,20,91.66666666666666,6.666666666666667,0,0,15,15,8.333333333333332
2024,oct,Lambayeque,Ferreñafe,Incahuasi,6240,Rural,Sierra Norte,1.40,27.5,20,91.66666666666666,6.666666666666667,0,6.666666666666667,15,15,8.333333333333332
2025,sep,Amazonas,Condorcanqui,Nieva,4896,Rural,Selva,1.67,16.9,20,91.66666666666666,6.666666666666667,0,13.333333333333334,15,15,8.333333333333332
2024,ene,Madre de Dios,Manu,Manu,5813,Rural,Selva,1.00,23.3,26.666666666666668,90.9090909090909,6.666666666666667,0,0,15,15,9.090909090909092
2025,nov,Cajamarca,Cutervo,Socota,7163,Rural,Selva,1.07,19.6,26.666666666666668,90.9090909090909,0,6.666666666666667,20,15,15,9.090909090909092
2022,ene,Amazonas,Chachapoyas,Chachapoyas,3257,Medio Alto,Sierra Norte,1.60,17.2,0,90,0,10,0,10,10,10
2022,ene,Apurímac,Abancay,Tamburco,0116,Medio,Sierra Sur,1.60,15.3,0,90,10,0,0,10,10,10
2022,ene,Arequipa,Arequipa,Cerro Colorado,0171,Bajo,Sierra Sur,1.40,23.7,0,90,0,10,0,10,10,10
2022,ene,Arequipa,Arequipa,Yanahuara,3316,Medio Alto,Sierra Sur,1.36,16.1,0,90.9090909090909,0,10,0,11,13,10
2022,ene,Ayacucho,Huamanga,Carmen Alto,0246,Medio,Sierra Centro,1.50,19.2,0,90,0,10,0,10,10,10
2022,ene,Cajamarca,Cajamarca,Cajamarca,0303,Medio,Sierra Norte,1.30,13.7,0,90,0,10,0,10,10,10
2022,ene,Cajamarca,Jaen,Jaen,0310,Medio Alto,Selva,1.20,14.2,0,90,0,10,0,10,10,10
2022,ene,Cusco,Canchis,Sicuani,0445,Medio,Sierra Sur,1.90,18.0,0,90,10,0,0,10,10,10
2022,ene,Ica,Chincha,Pueblo Nuevo,0597,Medio Alto,Costa Centro,1.50,14.0,0,90,10,0,0,10,10,10
2022,ene,Ica,Ica,Ica,3451,Medio Bajo,Costa Centro,1.45,20.0,0,81.81818181818183,10,0,0,11,13,10
2022,ene,Ica,Ica,Santiago,0624,Medio Bajo,Costa Centro,1.20,16.8,0,90,10,0,0,10,10,10
2022,ene,Junín,Chanchamayo,San Ramon,0667,Medio Alto,Selva,1.00,158.3,0,90,0,10,0,10,10,10
2022,ene,Junín,Huancayo,San Agustin,0680,Medio Bajo,Sierra Centro,1.30,17.4,0,90,0,10,0,10,10,10
2022,ene,La Libertad,Pataz,Parcoy,0746,Medio Bajo,Sierra Norte,1.90,15.2,0,90,10,0,0,10,10,10
2022,ene,La Libertad,Trujillo,Trujillo,3492,Medio,Costa Norte,1.00,19.8,0,90,0,10,0,10,10,10
2022,ene,Lambayeque,Chiclayo,Chiclayo,0770,Medio,Costa Norte,1.42,25.3,0,91.66666666666666,0,10,0,12,16,10
2022,ene,Lambayeque,Chiclayo,Santa Rosa,0800,Bajo,Costa Norte,1.36,21.9,0,90.9090909090909,10,0,0,11,13,10
2022,ene,Lima Metropolitana,Lima,Comas,0858,Medio Bajo,Lima Metropolitana,1.30,12.4,0,90,10,0,0,10,10,10
2022,ene,Lima Metropolitana,Lima,Independencia,0861,Medio Bajo,Lima Metropolitana,2.00,15.5,0,83.33333333333334,0,10,0,12,16,10
2022,ene,Lima Metropolitana,Lima,Pachacamac,3584,Bajo,Lima Metropolitana,1.10,14.2,0,90,0,10,0,10,10,10
2022,ene,Lima Metropolitana,Lima,San Juan De Lurigancho,0870,Medio Bajo,Lima Metropolitana,1.33,15.1,0,73.33333333333333,0,10,0,15,33,10
2022,ene,Lima Metropolitana,Lima,San Luis,3560,Alto,Lima Metropolitana,1.20,9.3,0,90,10,0,0,10,10,10
2022,ene,Loreto,Maynas,Punchana,3608,Medio,Selva,1.50,21.0,0,90,10,0,0,10,10,10
2022,ene,Loreto,Maynas,San Juan Bautista,3615,Bajo,Selva,1.70,20.6,0,90,10,0,0,10,10,10
2022,ene,Madre de Dios,Manu,Madre De Dios,3639,Bajo,Selva,1.40,13.9,0,90,10,0,0,10,10,10
2022,ene,Madre de Dios,Tambopata,Tambopata,1120,Medio Alto,Selva,1.60,20.1,0,90,0,10,0,10,10,10
2022,ene,Moquegua,Ilo,Ilo,1201,Medio Bajo,Costa Sur,1.40,11.9,0,90,0,10,0,10,10,10
2022,ene,Moquegua,Mariscal Nieto,Moquegua,1165,Medio Alto,Costa Sur,1.40,15.9,0,90,0,10,0,10,10,10
2022,ene,Pasco,Pasco,Chaupimarca,1233,Medio,Sierra Centro,1.30,14.4,0,90,10,0,0,10,10,10
2022,ene,Piura,Piura,La Union,1310,Bajo,Costa Norte,1.60,27.9,0,90,10,0,0,10,10,10
2022,ene,Piura,Sullana,Sullana,1303,Medio Bajo,Costa Norte,1.10,34.4,0,90,10,0,0,10,10,10
2022,ene,Provincia Constitucional del Callao,Callao,Mi Peru,0360,Medio,Lima Metropolitana,1.30,19.0,0,90,10,0,0,10,10,10
2022,ene,Provincia Constitucional del Callao,Callao,Ventanilla,0383,Medio Bajo,Lima Metropolitana,1.30,12.4,0,90,10,0,0,10,10,10
2022,ene,Provincia de lima,Cañete,San Vicente De Cañete,1019,Medio Bajo,Costa Centro,1.10,11.2,0,90,10,0,0,10,10,10
2022,ene,Provincia de lima,Huaura,Huacho,0996,Medio,Costa Centro,1.73,11.9,0,90.9090909090909,10,0,0,11,13,10
2022,ene,San Martín,San Martin,Tarapoto,3723,Medio Alto,Selva,1.91,20.1,0,90.9090909090909,10,0,0,11,13,10
2022,ene,Tacna,Tacna,Ciudad Nueva,1445,Medio Bajo,Costa Sur,1.64,18.3,0,90.9090909090909,0,10,0,11,13,10
2022,ene,Tumbes,Tumbes,Tumbes,1503,Alto,Costa Norte,1.00,16.6,0,90,10,0,0,10,10,10
2022,feb,Apurímac,Abancay,Abancay,0120,Medio,Sierra Sur,1.20,16.1,0,90,10,0,0,10,10,10
2022,feb,Apurímac,Andahuaylas,Jose Maria Arguedas,0136,Bajo,Sierra Sur,1.40,22.0,0,90,10,0,0,10,10,10
2022,feb,Ayacucho,Parinacochas,Pullo,0267,Medio Bajo,Sierra Centro,1.10,18.7,0,90,10,0,0,10,10,10
2022,feb,Cusco,Cusco,Cusco,0433,Bajo,Sierra Sur,1.10,20.1,0,90,10,0,0,10,10,10
2022,feb,Huancavelica,Huancavelica,Huancavelica,0470,Medio Bajo,Sierra Centro,1.20,20.3,0,90,10,0,0,10,10,10
2022,feb,Huancavelica,Huancavelica,Yauli,0480,Bajo,Sierra Centro,1.10,23.2,0,90,10,0,0,10,10,10
2022,feb,Ica,Ica,Subtanjalla,0619,Medio,Costa Centro,1.20,18.4,0,90,10,0,0,10,10,10
2022,feb,Ica,Pisco,Pisco,0612,Bajo,Costa Centro,1.20,19.4,0,90,10,0,0,10,10,10
2022,feb,Ica,Pisco,San Clemente,0614,Medio Bajo,Costa Centro,1.27,19.0,0,90.9090909090909,10,0,0,11,13,10
2022,feb,La Libertad,Pacasmayo,Guadalupe,0733,Bajo,Costa Norte,1.30,18.9,0,90,10,0,0,10,10,10
2022,feb,La Libertad,Trujillo,La Esperanza,0702,Medio Bajo,Costa Norte,1.10,18.7,0,90,10,0,0,10,10,10
2022,feb,La Libertad,Trujillo,La Esperanza,3489,Medio Alto,Costa Norte,1.33,19.0,0,91.66666666666666,0,10,0,12,16,10
2022,feb,Lima Metropolitana,Lima,Comas,0849,Medio Bajo,Lima Metropolitana,1.64,18.7,0,81.81818181818183,0,10,0,11,13,10
2022,feb,Lima Metropolitana,Lima,Comas,0852,Medio,Lima Metropolitana,1.27,11.0,0,90.9090909090909,0,10,0,11,13,10
2022,feb,Lima Metropolitana,Lima,Los Olivos,0843,Medio,Lima Metropolitana,1.30,15.7,0,90,0,10,0,10,10,10
2022,feb,Lima Metropolitana,Lima,Los Olivos,0847,Alto,Lima Metropolitana,1.40,11.7,0,90,0,10,0,10,10,10
2022,feb,Lima Metropolitana,Lima,Rimac,3540,Alto,Lima Metropolitana,1.42,17.7,0,91.66666666666666,0,10,0,12,18,10
2022,feb,Lima Metropolitana,Lima,San Martin De Porres,0825,Medio Bajo,Lima Metropolitana,1.30,15.6,0,90,10,0,0,10,10,10
2022,feb,Lima Metropolitana,Lima,Santa Anita,0909,Medio Bajo,Lima Metropolitana,1.50,11.4,0,90,0,10,0,10,10,10
2022,feb,Loreto,Maynas,San Juan Bautista,3614,Medio Bajo,Selva,1.40,21.9,0,90,0,10,0,10,10,10
2022,feb,Madre de Dios,Tambopata,Tambopata,3631,Medio Alto,Selva,2.30,12.7,0,90,10,0,0,10,10,10
2022,feb,Moquegua,Mariscal Nieto,Moquegua,1170,Medio Bajo,Costa Sur,1.40,17.1,0,90,10,0,0,10,10,10
2022,feb,Moquegua,Mariscal Nieto,Samegua,1177,Medio Alto,Costa Sur,1.30,17.0,0,90,0,10,0,10,10,10
2022,feb,Piura,Morropon,La Matanza,3698,Bajo,Costa Norte,1.27,18.0,0,90.9090909090909,10,0,0,11,13,10
2022,feb,Piura,Piura,Castilla,1286,Medio,Costa Norte,1.30,18.4,0,90,10,0,0,10,10,10
2022,feb,Provincia Constitucional del Callao,Callao,Callao,3386,Medio Alto,Lima Metropolitana,1.20,13.4,0,90,10,0,0,10,10,10
2022,feb,Provincia Constitucional del Callao,Callao,Ventanilla,0371,Bajo,Lima Metropolitana,1.30,14.2,0,90,0,10,0,10,10,10
2022,feb,Provincia de lima,Cañete,Chilca,1026,Bajo,Costa Centro,1.60,16.2,0,90,0,10,0,10,10,10
2022,feb,Provincia de lima,Cañete,Imperial,3598,Medio Bajo,Costa Centro,1.42,17.8,0,91.66666666666666,0,10,0,12,16,10
2022,feb,San Martín,El Dorado,Santa Rosa,1424,Bajo,Selva,1.30,22.2,0,90,10,0,0,10,10,10
2022,feb,San Martín,San Martin,La Banda De Shilcayo,3725,Medio,Selva,1.90,15.6,0,90,10,0,0,10,10,10
2022,feb,Tacna,Tacna,Tacna,1463,Medio Alto,Costa Sur,1.30,21.6,0,90,0,10,0,10,10,10
2022,feb,Tumbes,Contralmirante Villar,Zorritos,3769,Medio Alto,Costa Norte,1.20,18.3,0,90,10,0,0,10,10,10
2022,feb,Ucayali,Coronel Portillo,Manantay,1589,Medio,Selva,1.10,25.2,0,90,10,0,0,10,10,10
2022,mar,Ancash,Santa,Nuevo Chimbote,0076,Medio,Costa Centro,1.10,12.6,0,90,0,10,0,10,10,10
2022,mar,Ancash,Santa,Santa,0087,Bajo,Costa Centro,1.31,18.7,0,92.3076923076923,10,0,0,13,25,10
2022,mar,Apurímac,Abancay,Abancay,3295,Medio Bajo,Sierra Sur,1.20,18.4,0,90,0,10,0,10,10,10
2022,mar,Ayacucho,Victor Fajardo,Canaria,0260,Bajo,Sierra Centro,1.20,22.6,0,90,10,0,0,10,10,10
2022,mar,Huánuco,Huanuco,Huanuco,0525,Medio,Selva,1.20,17.8,0,90,10,0,0,10,10,10
2022,mar,Ica,Chincha,Tambo De Mora,3457,Medio,Costa Centro,1.18,18.0,0,81.81818181818183,10,0,0,11,13,10
2022,mar,Ica,Ica,Parcona,0592,Bajo,Costa Centro,1.40,24.7,0,90,10,0,0,10,10,10
2022,mar,Junín,Huancayo,El Tambo,3472,Medio,Sierra Centro,1.50,18.4,0,90,0,10,0,10,10,10
2022,mar,Junín,Huancayo,Hualhuas,3483,Medio Bajo,Sierra Centro,1.10,19.0,0,90,10,0,0,10,10,10
2022,mar,La Libertad,Sanchez Carrion,Sanagoran,3507,Rural,Sierra Norte,1.40,20.7,33.33333333333333,90,6.666666666666667,0,13.333333333333334,15,15,10
2022,mar,Lambayeque,Chiclayo,Chiclayo,3509,Medio Bajo,Costa Norte,1.69,21.6,0,92.3076923076923,10,0,0,13,21,10
2022,mar,Lambayeque,Chiclayo,Chiclayo,3513,Alto,Costa Norte,1.30,18.6,0,90,0,10,0,10,10,10
2022,mar,Lima Metropolitana,Lima,Ate,0893,Alto,Lima Metropolitana,1.50,14.1,0,90,0,10,0,10,10,10
2022,mar,Lima Metropolitana,Lima,Ate,0896,Bajo,Lima Metropolitana,1.45,13.0,0,90.9090909090909,10,0,0,11,13,10
2022,mar,Lima Metropolitana,Lima,Ate,3549,Medio Bajo,Lima Metropolitana,1.50,39.0,0,90,0,10,0,10,10,10
2022,mar,Lima Metropolitana,Lima,Los Olivos,3533,Medio,Lima Metropolitana,1.40,14.1,0,90,0,10,0,10,10,10
2022,mar,Lima Metropolitana,Lima,Pachacamac,3576,Medio Bajo,Lima Metropolitana,1.50,20.0,0,90,0,10,0,10,10,10
2022,mar,Lima Metropolitana,Lima,Santa Anita,0906,Medio Bajo,Lima Metropolitana,1.60,11.6,0,90,0,10,0,10,10,10
2022,mar,Lima Metropolitana,Lima,Villa El Salvador,0953,Medio,Lima Metropolitana,1.10,14.4,0,90,0,10,0,10,10,10
2022,mar,Moquegua,Ilo,Ilo,1193,Medio,Costa Sur,1.40,14.4,0,90,0,10,0,10,10,10
2022,mar,Moquegua,Mariscal Nieto,Moquegua,1174,Bajo,Costa Sur,1.60,14.8,0,90,0,10,0,10,10,10
2022,mar,Pasco,Oxapampa,Chontabamba,1251,Medio Bajo,Selva,1.60,19.7,0,90,10,0,0,10,10,10
2022,mar,Pasco,Pasco,Chaupimarca,3671,Medio Alto,Sierra Centro,1.70,21.4,0,90,10,0,0,10,10,10
2022,mar,Piura,Morropon,Morropon,3701,Bajo,Costa Norte,1.55,19.5,0,90.9090909090909,10,0,0,11,13,10
2022,mar,Piura,Piura,Castilla,3689,Medio,Costa Norte,1.33,16.2,0,91.66666666666666,0,10,0,12,18,10
2022,mar,Piura,Sullana,Sullana,1323,Medio Bajo,Costa Norte,1.60,16.9,0,90,0,10,0,10,10,10
2022,mar,Provincia Constitucional del Callao,Callao,Ventanilla,0366,Medio,Lima Metropolitana,1.60,10.2,0,90,0,10,0,10,10,10
2022,mar,Puno,Puno,Puno,1337,Medio,Sierra Sur,1.40,23.1,0,90,10,0,0,10,10,10
2022,mar,Puno,San Roman,San Miguel,3708,Medio Bajo,Sierra Sur,2.10,17.9,0,90,10,0,0,10,10,10
2022,mar,San Martín,Mariscal Caceres,Juanjui,1409,Medio,Selva,1.18,19.0,0,90.9090909090909,10,0,0,11,13,10
2022,mar,San Martín,Mariscal Caceres,Juanjui,1412,Medio Alto,Selva,1.60,15.2,0,90,10,0,0,10,10,10
2022,mar,Tumbes,Tumbes,Tumbes,3767,Bajo,Costa Norte,1.10,14.2,0,90,10,0,0,10,10,10
2022,mar,Ucayali,Coronel Portillo,Calleria,3783,Medio Bajo,Selva,1.40,30.1,0,90,0,10,0,10,10,10
2022,abr,Ancash,Santa,Chimbote,3275,Medio,Costa Centro,1.80,16.2,0,90,0,10,0,10,10,10
2022,abr,Ancash,Santa,Chimbote,3277,Medio Bajo,Costa Centro,1.50,20.2,0,90,10,0,0,10,10,10
2022,abr,Arequipa,Arequipa,Arequipa,3315,Alto,Sierra Sur,2.20,13.2,0,90,10,0,0,10,10,10
2022,abr,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,3321,Medio Alto,Sierra Sur,1.90,17.0,0,90,0,10,0,10,10,10
2022,abr,Cajamarca,Cajamarca,Cajamarca,0300,Medio Bajo,Sierra Norte,1.40,17.2,0,90,10,0,0,10,10,10
2022,abr,Cusco,Cusco,Santiago,0424,Medio Bajo,Sierra Sur,1.40,22.7,0,90,10,0,0,10,10,10
2022,abr,Cusco,Espinar,Espinar,3400,Bajo,Sierra Sur,1.70,19.3,0,90,10,0,0,10,10,10
2022,abr,Ica,Ica,Los Aquijes,0622,Medio Bajo,Costa Centro,1.30,19.6,0,90,10,0,0,10,10,10
2022,abr,Junín,Huancayo,Chilca,0658,Medio Bajo,Sierra Centro,1.40,19.0,0,90,0,10,0,10,10,10
2022,abr,La Libertad,Ascope,Paijan,0734,Bajo,Costa Norte,1.40,21.8,0,90,10,0,0,10,10,10
2022,abr,La Libertad,Trujillo,Trujillo,3491,Bajo,Costa Norte,1.40,21.2,0,90,10,0,0,10,10,10
2022,abr,Lambayeque,Chiclayo,La Victoria,0784,Medio Bajo,Costa Norte,1.00,15.7,0,90,10,0,0,10,10,10
2022,abr,Lima Metropolitana,Lima,San Juan De Lurigancho,3581,Bajo,Lima Metropolitana,1.40,17.6,0,90,10,0,0,10,10,10
2022,abr,Lima Metropolitana,Lima,San Miguel,0936,Alto,Lima Metropolitana,1.30,12.2,0,90,0,10,0,10,10,10
2022,abr,Lima Metropolitana,Lima,Santiago De Surco,3561,Alto,Lima Metropolitana,1.64,10.1,0,90.9090909090909,0,10,0,11,13,10
2022,abr,Lima Metropolitana,Lima,Villa El Salvador,0952,Medio,Lima Metropolitana,1.45,146.2,0,90.9090909090909,0,10,0,11,13,10
2022,abr,Lima Metropolitana,Lima,Villa Maria Del Triunfo,3583,Bajo,Lima Metropolitana,1.09,17.5,0,90.9090909090909,10,0,0,11,13,10
2022,abr,Loreto,Maynas,Punchana,3609,Alto,Selva,1.50,20.1,0,90,10,0,0,10,10,10
2022,abr,Loreto,Maynas,San Juan Bautista,1064,Medio,Selva,1.20,23.4,0,90,0,10,0,10,10,10
2022,abr,Moquegua,Ilo,Ilo,1202,Medio Bajo,Costa Sur,1.20,18.2,0,90,0,10,0,10,10,10
2022,abr,Moquegua,Ilo,Ilo,3658,Medio Alto,Costa Sur,1.40,14.7,0,90,0,10,0,10,10,10
2022,abr,Moquegua,Mariscal Nieto,Moquegua,1169,Alto,Costa Sur,1.60,15.8,0,90,0,10,0,10,10,10
2022,abr,Pasco,Oxapampa,Puerto Bermudez,3678,Medio Bajo,Selva,1.30,20.9,0,90,10,0,0,10,10,10
2022,abr,Piura,Piura,Veintiseis De Octubre,1280,Medio Alto,Costa Norte,1.33,18.8,0,91.66666666666666,10,0,0,12,16,10
2022,abr,Provincia de lima,Barranca,Paramonga,0985,Medio Alto,Costa Centro,1.30,15.0,0,90,0,10,0,10,10,10
2022,abr,Provincia de lima,Cañete,Nuevo Imperial,1023,Bajo,Costa Centro,1.40,15.2,0,90,10,0,0,10,10,10
2022,abr,Provincia de lima,Huaral,Huaral,3595,Medio,Costa Centro,1.50,20.6,0,90,10,0,0,10,10,10
2022,abr,Puno,San Antonio De Putina,Putina,1343,Bajo,Sierra Sur,1.20,23.3,0,90,10,0,0,10,10,10
